mbid,artist_mb,artist_lastfm,tags_mb,az_artist,song,lyrics,image
39ab1aed-75e0-4140-bd47-540276886b60,Oasis,Oasis,rock; alternative rock; british; uk; britannique; indie; psychedelic rock; britpop; pop rock; neo-psychedelia; england; manchester; rock and indie,Oasis,Live Forever,"maybe i don't really wanna know how your garden grows 'cause i just wanna fly lately, did you ever feel the pain in the morning rain as it soaks you to the bone? maybe i just wanna fly wanna live, i don't wanna die maybe i just wanna breathe maybe i just don't believe maybe you're the same as me we see things they'll never see you and i are gonna live forever i said maybe i don't really wanna know how your garden grows 'cause i just wanna fly lately, did you ever feel the pain in the morning rain as it soaks you to the bone? maybe i will never be all the things that i wanna be now is not the time to cry now's the time to find out why i think you're the same as me we see things they'll never see you and i are gonna live forever maybe i don't really wanna know how your garden grows 'cause i just wanna fly lately, did you ever feel the pain in the morning rain as it soaks you to the bone maybe i just wanna fly wanna live, i don't wanna die maybe i just wanna breathe maybe i just don't believe maybe you're the same as me we see things they'll never see you and i are gonna live forever gonna live forever gonna live forever we're gonna live forever we're gonna live forever we're gonna live forever we're gonna live forever",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
39ab1aed-75e0-4140-bd47-540276886b60,Oasis,Oasis,rock; alternative rock; british; uk; britannique; indie; psychedelic rock; britpop; pop rock; neo-psychedelia; england; manchester; rock and indie,Oasis,Stop Crying Your Heart Out,hold up hold on don't be scared you'll never change what's been and gone may your smile (may your smile) shine on (shine on) don't be scared (don't be scared) your destiny may keep you warm 'cause all of the stars are fading away just try not to worry you'll see them someday take what you need and be on your way and stop crying your heart out get up (get up) come on (come on) why're you scared? (i'm not scared) you'll never change what's been and gone 'cause all of the stars are fading away just try not to worry you'll see them someday take what you need and be on your way and stop crying your heart out 'cause all of the stars are fading away just try not to worry you'll see them someday just take what you need and be on your way and stop crying your heart out we're all of us stars we're fading away just try not to worry you'll see us someday just take what you need and be on your way and stop crying your heart out stop crying your heart out stop crying your heart out stop crying your heart out stop crying your heart out,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
39ab1aed-75e0-4140-bd47-540276886b60,Oasis,Oasis,rock; alternative rock; british; uk; britannique; indie; psychedelic rock; britpop; pop rock; neo-psychedelia; england; manchester; rock and indie,Oasis,Wonderwall - Remastered,"today is gonna be the day that they're gonna throw it back to you by now you should've somehow realized what you gotta do i don't believe that anybody feels the way i do about you now backbeat, the word is on the street that the fire in your heart is out i'm sure you've heard it all before but you never really had a doubt i don't believe that anybody feels the way i do about you now and all the roads we have to walk are winding and all the lights that lead us there are blinding there are many things that i would like to say to you but i don't know how because maybe you're gonna be the one that saves me and after all you're my wonderwall today was gonna be the day but they'll never throw it back to you by now you should've somehow realized what you're not to do i don't believe that anybody feels the way i do about you now and all the roads that lead you there were winding and all the lights that light the way are blinding there are many things that i would like to say to you but i don't know how i said maybe you're gonna be the one that saves me and after all you're my wonderwall i said maybe (i said maybe) you're gonna be the one that saves me and after all you're my wonderwall i said maybe (i said maybe) you're gonna be the one that saves me (saves me) you're gonna be the one that saves me (saves me) you're gonna be the one that saves me (saves me)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
39ab1aed-75e0-4140-bd47-540276886b60,Oasis,Oasis,rock; alternative rock; british; uk; britannique; indie; psychedelic rock; britpop; pop rock; neo-psychedelia; england; manchester; rock and indie,Oasis,Some Might Say,some might say that sunshine follows thunder go and tell it to the man who cannot shine some might say that we should never ponder on our thoughts today 'cause they hold sway over time some might say we will find a brighter day some might say we will find a brighter day 'cause i've been standing at the station in need of education in the rain you made no preparation for my reputation once again the sink is full of fishes she's got dirty dishes on the brain it was overflowing gently but it's all elementary my friend some might say they don't believe in heaven go and tell it to the man who lives in hell some might say you get what you've been given if you don't get yours i won't get mine as well some might say we will find a brighter day some might say we will find a brighter day 'cause i've been standing at the station in need of education in the rain that made no preparation for my reputation once again the sink is full of fishes she's got dirty dishes on the brain and my dog's been itching itching in the kitchen once again some might say (some might say) some might say (some might say) you know what some might say (you know what some might say) you know what some might say (you know what some might say) you know what some might say (you know what some might say) you know what some might say (you know what some might say) you know what some might say (you know what some might say) you know what some might say (you know what some might say) you know what some might say (you know what some might say) you know what some might say (you know what some might say) (woo!),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
39ab1aed-75e0-4140-bd47-540276886b60,Oasis,Oasis,rock; alternative rock; british; uk; britannique; indie; psychedelic rock; britpop; pop rock; neo-psychedelia; england; manchester; rock and indie,Oasis,Supersonic,"i need to be myself i can't be no-one else i'm feeling supersonic, give me gin and tonic you can have it all, but how much do you want it? you make me laugh give me your autograph can i ride with you in your bmw? you can sail with me in my yellow submarine you need to find out 'cause no-one's gonna tell you what i'm on about you need to find a way for what you want to say but before tomorrow 'cause my friend said he'd take you home he sits in a corner all alone he lives under a waterfall nobody can see him nobody can ever hear him call nobody can ever hear him call you need to be yourself you can't be no-one else i know a girl called elsa, she's into alka-seltzer she sniffs it through a cane on a supersonic train and she makes me laugh i got her autograph she done it with a doctor on a helicopter she's sniffing in a tissue selling the big issue when she finds out no-one's gonna tell her what i'm on about you need to find a way for what you want to say but before tomorrow 'cause my friend said he'd take you home he sits in a corner all alone he lives under a waterfall nobody can see him nobody can ever hear him call nobody can ever hear him call",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
39ab1aed-75e0-4140-bd47-540276886b60,Oasis,Oasis,rock; alternative rock; british; uk; britannique; indie; psychedelic rock; britpop; pop rock; neo-psychedelia; england; manchester; rock and indie,Oasis,Morning Glory,"all your dreams are made when you're chained to the mirror and the razor blade today's the day that all the world will see another sunny afternoon walking to the sound of my favorite tune tomorrow never knows what it doesn't know too soon need a little time to wake up need a little time to wake up, wake up need a little time to wake up need a little time to rest your mind you know you should so i guess you might as well what's the story morning glory? well? you need a little time to wake up wake up well? what's the story morning glory? well? need a little time to wake up wake up all your dreams are made when you're chained to the mirror and the razor blade today's the day that all the world will see another sunny afternoon walking to the sound of my favorite tune tomorrow never knows what it doesn't know too soon need a little time to wake up need a little time to wake up wake up need a little time to wake up need a little time to rest your mind you know you should so i guess you might as well what's the story morning glory? well? you need a little time to wake up wake up well? what's the story morning glory? well? need a little time to wake up wake up well? what's the story morning glory? well? need a little time to wake up wake up well? what's the story morning glory? well? need a little time to wake up wake up",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
39ab1aed-75e0-4140-bd47-540276886b60,Oasis,Oasis,rock; alternative rock; british; uk; britannique; indie; psychedelic rock; britpop; pop rock; neo-psychedelia; england; manchester; rock and indie,Oasis,Stand By Me,"made a meal and threw it up on sunday i've got a lot of things to learn said i would and i'll be leaving one day before my heart starts to burn so what's the matter with you? sing me something new don't you know the cold and wind and rain don't know they only seem to come and go away times are hard when things have got no meaning i've found a key upon the floor maybe you and i will not believe in the things we find behind the door so what's the matter with you? sing me something new don't you know the cold and wind and rain don't know they only seem to come and go away stand by me, nobody knows the way it's gonna be stand by me, nobody knows the way it's gonna be stand by me, nobody knows the way it's gonna be stand by me, nobody knows yeah, nobody knows, the way it's gonna be if you're leaving will you take me with you? i'm tired of talking on my phone there is one thing i can never give you my heart will never be your home so what's the matter with you? sing me something new don't you know the cold and wind and rain don't know they only seem to come and go away stand by me, nobody knows the way it's gonna be stand by me, nobody knows the way it's gonna be stand by me, nobody knows the way it's gonna be stand by me, nobody knows yeah, nobody knows, the way it's gonna be the way it's gonna be, yeah maybe i can see, yeah don't you know the cold and wind and rain don't know they only seem to come and go away (hey, hey) stand by me, nobody knows the way it's gonna be stand by me, nobody knows the way it's gonna be stand by me, nobody knows the way it's gonna be stand by me, nobody knows yeah, god only knows, the way it's gonna be",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
39ab1aed-75e0-4140-bd47-540276886b60,Oasis,Oasis,rock; alternative rock; british; uk; britannique; indie; psychedelic rock; britpop; pop rock; neo-psychedelia; england; manchester; rock and indie,Oasis,Roll With It,"you gotta roll with it you gotta take your time you gotta say what you say don't let anybody get in your way 'cause it's all too much for me to take don't ever stand aside don't ever be denied you wanna be who you'd be if you're coming with me i think i've got a feeling i've lost inside i think i'm gonna take me away and hide i'm thinking of things that i just can't abide i know the roads down which your life will drive (life will drive) i'll find the key that lets you slip inside (slip inside) kiss the girl, she's not behind the door (behind the door) but you know i think i recognize your face but i've never seen you before you've gotta roll with it you've gotta take your time you gotta say what you say don't let anybody get in your way 'cause it's all too much for me to take i know the roads down which your life will drive (life will drive) i'll find the key that lets you slip inside (slip inside) kiss the girl, she's not behind the door (behind the door) but you know i think i recognize your face but i've never seen you before you gotta roll with it you gotta take your time you gotta say what you say don't let anybody get in your way 'cause it's all too much for me to take don't ever stand aside don't ever be denied you wanna be who you'd be if you're coming with me i think i've got a feeling i've lost inside (take me away) i think i've got a feeling i've lost inside (take me away) i think i've got a feeling i've lost inside (take me away) i think i've got a feeling i've lost inside (take me away) i think i've got a feeling i've lost inside (take me away) i think i've got a feeling i've lost inside (take me away) i think i've got a feeling i've lost inside (take me away) i think i've got a feeling i've lost inside (take me away) i think i've got a feeling i've lost inside (take me away) i think i've got a feeling i've lost inside (take me away) i think i've got a feeling i've lost inside (take me away)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
39ab1aed-75e0-4140-bd47-540276886b60,Oasis,Oasis,rock; alternative rock; british; uk; britannique; indie; psychedelic rock; britpop; pop rock; neo-psychedelia; england; manchester; rock and indie,Oasis,She's Electric,"she's electric she's in a family full of eccentrics she's done things i never expected and i need more time she's got a sister and god only knows how i've missed her and on the palm of her hand is a blister and i need more time and i want you to know i've got my mind made up now but i need more time and i want you to say ""do you know what i'm saying?"" but i need more 'cause i'll be you and you'll be me there's lots and lots for us to see there's lots and lots for us to do she is electric, can i be electric too? she's got a brother we don't get on with one another but i quite fancy her mother and i think that she likes me she's got a cousin in fact she's got 'bout a dozen she's got one in the oven but it's nothing to do with me and i want you to know i've got my mind made up now but i need more time and i want you to say ""do you know what i'm saying?"" but i need more 'cause i'll be you and you'll be me there's lots and lots for us to see there's lots and lots for us to do she is electric, can i be electric too? can i be electric too? can i be electric too? can i be electric too?",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
39ab1aed-75e0-4140-bd47-540276886b60,Oasis,Oasis,rock; alternative rock; british; uk; britannique; indie; psychedelic rock; britpop; pop rock; neo-psychedelia; england; manchester; rock and indie,Oasis,Hello,"i don't feel as if i know you you take up all my time the days are long and the nights will throw you away 'cause the sun don't shine nobody ever mentions the weather can make or break your day nobody ever seems to remember life is a game we play we live in the shadows and we had the chance and threw it away and it's never gonna be the same 'cause the years are falling by like the rain it's never gonna be the same 'til the life i knew comes to my house and says hello there ain't no sense in feeling lonely you got no faith in you but i've got a feeling you still owe me so wipe the shit from your shoes nobody ever mentions the weather can make or break your day nobody ever seems to remember life is a game we play we live in the shadows and we had the chance and threw it away and it's never gonna be the same 'cause the years are falling by like the rain it's never gonna be the same 'til the life i knew comes to my house and says hello, hello it's good to be back, it's good to be back hello, hello it's good to be back, it's good to be back hello, hello it's good to be back, it's good to be back hello, hello, hello",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
39ab1aed-75e0-4140-bd47-540276886b60,Oasis,Oasis,rock; alternative rock; british; uk; britannique; indie; psychedelic rock; britpop; pop rock; neo-psychedelia; england; manchester; rock and indie,Oasis,Cast No Shadow,"here's a thought for every man who tries to understand what is in his hands (what's in his hands) he walks along the open road of love and life surviving if he can (surviving if he can) bound with all the weight of all the words he tried to say chained to all the places that he never wished to stay bound with all the weight of all the words he tried to say as he faced the sun he cast no shadow (hi-high) as they took his soul they stole his pride (pride) as they took his soul they stole his pride (pride) as they took his soul they stole his pride (pride) as he faced the sun he cast no shadow (hi-high, hi-high, hi-high) here's a thought for every man who tries to understand what is in his hands (what's in his hands) he walks along the open road of love and life surviving if he can (but only if he can) bound with all the weight of all the words he tried to say chained to all the places that he never wished to stay bound with all the weight of all the words he tried to say as he faced the sun he cast no shadow (hi-high) as they took his soul they stole his pride (pride) as they took his soul they stole his pride (pride) as they took his soul they stole his pride (pride) as they took his soul they stole his pride (pride) as he faced the sun he cast no shadow as he faced the sun he cast no shadow (hi-high) as he faced the sun he cast no shadow (hi-high) as he faced the sun he cast no shadow",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
39ab1aed-75e0-4140-bd47-540276886b60,Oasis,Oasis,rock; alternative rock; british; uk; britannique; indie; psychedelic rock; britpop; pop rock; neo-psychedelia; england; manchester; rock and indie,Oasis,Don't Look Back In Anger - Remastered,"slip inside the eye of your mind don't you know you might find a better place to play? you said that you'd never been but all the things that you've seen slowly fade away so i start a revolution from my bed 'cause you said the brains i had went to my head step outside, summertime's in bloom stand up beside the fireplace take that look from off your face you ain't ever gonna burn my heart out and so, sally can wait she knows it's too late as we're walking on by her soul slides away but don't look back in anger, i heard you say take me to the place where you go where nobody knows if it's night or day please don't put your life in the hands of a rock 'n' roll band who'll throw it all away i'm gonna start a revolution from my bed 'cause you said the brains i had went to my head step outside, 'cause summertime's in bloom stand up beside the fireplace take that look from off your face 'cause you ain't ever gonna burn my heart out and so, sally can wait she knows it's too late as she's walking on by my soul slides away but don't look back in anger, i heard you say so, sally can wait she knows it's too late as we're walking on by her soul slides away but don't look back in anger, i heard you say so, sally can wait she knows it's too late as she's walking on by my soul slides away but don't look back in anger, don't look back in anger i heard you say at least not today",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
39ab1aed-75e0-4140-bd47-540276886b60,Oasis,Oasis,rock; alternative rock; british; uk; britannique; indie; psychedelic rock; britpop; pop rock; neo-psychedelia; england; manchester; rock and indie,Oasis,The Importance of Being Idle,"i sold my soul for the second time 'cause the man don't pay me i begged my landlord for some more time he said, ""son, the bills are waiting."" my best friend called me the other night he said, ""man, are you crazy?"" my girlfriend told me to get a life she said, ""boy, you lazy."" but i don't mind as long as there's a bed beneath the stars that shine i'll be fine if you give me a minute a man's got a limit i can't get a life if my heart's not in it i don't mind as long as there's a bed beneath the stars that shine i'll be fine give me a minute a man's got a limit i can't get a life if my heart's not in it i lost my faith in the summer time 'cause it don't stop raining the sky all day is as black as night but i'm not complaining i begged my doctor for one more line he said, ""son, words fail me."" it ain't no place to be killing time i guess i'm just lazy i don't mind as long as there's a bed beneath the stars that shine i'll be fine give me a minute a man's got a limit i can't get a life if my heart's not in it",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
39ab1aed-75e0-4140-bd47-540276886b60,Oasis,Oasis,rock; alternative rock; british; uk; britannique; indie; psychedelic rock; britpop; pop rock; neo-psychedelia; england; manchester; rock and indie,Oasis,Lyla,"calling all the stars to fall and catch the silver sunlight in your hands come for me and set me free lift me up and take me where i stand she believes in everything and everyone and you and yours and mine i've waited for a thousand years for you to come and blow me out my mind hey lyla! the stars about to fall so what do you say, lyla? the world around us makes me feel so small, lyla! if you can't hear me call then i can't say, lyla! heaven help you catch me if i fall! she's the queen of all i've seen and every song and city far and near heaven-hell my mademoiselle she ring the bell for all the world to hear hey lyla! the stars about to fall so what do you say, lyla? the world around us makes me feel so small, lyla! if you can't hear me call then i can't say, lyla! heaven help you catch me if i fall! hey lyla! the stars about to fall so what do you say, lyla? the world around us makes me feel so small, lyla! if you can't hear me call then i can't say, lyla! heaven help you catch me if i fall! hey lyla! hey lyla! hey lyla!",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
39ab1aed-75e0-4140-bd47-540276886b60,Oasis,Oasis,rock; alternative rock; british; uk; britannique; indie; psychedelic rock; britpop; pop rock; neo-psychedelia; england; manchester; rock and indie,Oasis,Songbird,talking to the songbird yesterday flew me to a place not far away she's a little pilot in my mind singing songs of love to pass the time gonna write a song so she can see give her all the love she gives to me talk of better days that have yet to come never felt this love from anyone she's not anyone she's not anyone she's not anyone a man can never dream these kinds of things especially when she came and spread her wings whispered in my ear the things i'd like then she flew away into the night gonna write a song so she can see give her all the love she gives to me talk of better days that have yet to come never felt this love from anyone she's not anyone she's not anyone she's not anyone,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
39ab1aed-75e0-4140-bd47-540276886b60,Oasis,Oasis,rock; alternative rock; british; uk; britannique; indie; psychedelic rock; britpop; pop rock; neo-psychedelia; england; manchester; rock and indie,Oasis,Don't Go Away,"cold and frosty morning there's not a lot to say about the things caught in my mind and as the day was dawning my plane flew away with all the things caught in my mind i don't wanna be there when you're coming down i don't wanna be there when you hit the ground so don't go away say what you say say that you'll stay forever and today in the time of my life 'cause i need more time yes, i need more time just to make things right damn my situation and the games i have to play with all the things caught in my mind damn my education i can't find the words to say with all the things caught in my mind i don't wanna be there when you're coming down i don't wanna be there when you hit the ground so don't go away say what you say say that you'll stay forever and today in the time of my life 'cause i need more time yes, i need more time just to make things right me and you: what's going on? all we seem to know is how to show the feelings that are wrong so don't go away say what you say say that you'll stay forever and today in the time of my life 'cause i need more time yes, i need more time just to make things right so don't go away say what you say say that you'll stay forever and today in the time of my life 'cause i need more time yes, i need more time just to make things right yes, i need more time just to make things right yes, i need more time just to make things right so don't go away",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
39ab1aed-75e0-4140-bd47-540276886b60,Oasis,Oasis,rock; alternative rock; british; uk; britannique; indie; psychedelic rock; britpop; pop rock; neo-psychedelia; england; manchester; rock and indie,Oasis,Little by Little,"we the people fight for our existence we don't claim to be perfect but we're free we dream our dreams alone with no resistance fading like the stars we wish to be you know i didn't mean what i just said but my god woke up on the wrong side of his bed and it just don't matter now 'cause little by little we gave you everything you ever dreamed of little by little the wheels of your life have slowly fallen off little by little you have to give it all in all your life and all the time i just asked myself why, you really here? true perfection has to be imperfect i know that that sounds foolish but it's true the day has come and now you'll have to accept the life inside your head we give to you you know i didn't mean what i just said but my god woke up on the wrong side of his bed and it just don't matter now 'cause little by little we gave you everything you ever dreamed of little by little the wheels of your life have slowly fallen off little by little you have to give it all in all your life and all the time i just asked myself why, you really here? little by little we gave you everything you ever dreamed of little by little the wheels of your life have slowly fallen off little by little you have to give it all in all your life and all the time i just asked myself why, are you really here? why am i really here? why am i really here?",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
39ab1aed-75e0-4140-bd47-540276886b60,Oasis,Oasis,rock; alternative rock; british; uk; britannique; indie; psychedelic rock; britpop; pop rock; neo-psychedelia; england; manchester; rock and indie,Oasis,Slide Away,"slide away and give it all you've got my today fell in from the top i dream of you and all the things you say i wonder where you are now hold me down all the world's asleep need you now you've knocked me off my feet i dream of you and we talk of growing old but you said ""please don't!"" slide in baby, together we'll fly i've tried praying but i don't know what you're saying to me now that you're mine we'll find a way of chasing the sun let me be the one that shines with you in the morning we don't know what to do two of a kind we'll find a way to do what we've done let me be the one who shines with you and we can slide away slide away slide away away slide away and give it all you've got my today fell in from the top i dream of you and all the things you say i wonder where you are now slide in baby, together we'll fly i've tried praying and i know just what you're saying to me now that you're mine we'll find a way of chasing the sun let me be the one that shines with you in the morning we don't know what to do we're two of a kind we'll find a way to do what we've done oh, let me be the one who shines with you and we can slide away slide away slide away slide away slide away (and i wanna try now, i wanna make you mine now) slide away (and i wanna try now, i wanna make you mine now) slide away (and i wanna try now, i wanna make you mine now) slide away (and i wanna try now, i wanna make you mine now) (don't know, don't care all i know is you can take me there) (don't know, don't care all i know is you can take me there) slide away (don't know, don't care all i know is you can take me there) slide away (don't know, don't care all i know is you can take me there) slide away (don't know, don't care all i know is you can take me there) slide away (take me there, take me there, take me there) slide away (take me there, take me there, all i know is you can take me there) slide away (take me there, take me there, take me there) slide away (take me there) slide away (take me there) slide away (take me there) slide away",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
39ab1aed-75e0-4140-bd47-540276886b60,Oasis,Oasis,rock; alternative rock; british; uk; britannique; indie; psychedelic rock; britpop; pop rock; neo-psychedelia; england; manchester; rock and indie,Oasis,Rock 'N' Roll Star,"i live my life in the city and there's no easy way out the day's moving just too fast for me i need some time in the sunshine i've gotta slow it right down the day's moving just too fast for me i live my life for the stars that shine people say, ""it's just a waste of time"" then they said, ""i should feed my head"" that to me was just a day in bed i'll take my car and drive real far they're not concerned about the way we are in my mind my dreams are real now you concerned about the way i feel tonight i'm a rock 'n' roll star tonight i'm a rock 'n' roll star i live my life in the city and there's no easy way out the day's moving just too fast for me i need some time in the sunshine i've gotta slow it right down the day's moving just too fast for me i live my life for the stars that shine people say, ""it's just a waste of time"" then they said, ""i should feed my head"" oh, that to me was just a day in bed i'll take my car and drive real far you're not concerned about the way we are in my mind my dreams are real now you concerned about the way i feel tonight i'm a rock 'n' roll star tonight i'm a rock 'n' roll star tonight i'm a rock 'n' roll star you're not down with who i am look at you now, you're all in my hands tonight tonight i'm a rock 'n' roll star tonight i'm a rock 'n' roll star tonight i'm a rock 'n' roll star it's just rock 'n' roll it's just rock 'n' roll it's just rock 'n' roll it's just rock 'n' roll it's just rock 'n' roll it's just rock 'n' roll it's just rock 'n' roll it's just rock 'n' roll",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
39ab1aed-75e0-4140-bd47-540276886b60,Oasis,Oasis,rock; alternative rock; british; uk; britannique; indie; psychedelic rock; britpop; pop rock; neo-psychedelia; england; manchester; rock and indie,Oasis,Cigarettes & Alcohol,"is it my imagination or have i finally found something worth living for? i was looking for some action but all i found was cigarettes and alcohol you could wait for a lifetime to spend your days in the sunshine you might as well do the white line 'cause when it comes on top you gotta make it happen you gotta make it happen you gotta make it happen you gotta make it happen is it worth the aggravation to find yourself a job when there's nothing worth working for? it's a crazy situation but all i need are cigarettes and alcohol you could wait for a lifetime to spend your days in the sunshine you might as well do the white line 'cause when it comes on top you gotta make it happen! you gotta make it happen! you gotta make it happen! you gotta make it happen! you gotta, you gotta, you gotta make it you gotta, you gotta, you gotta fake it you gotta, you gotta, you gotta make it you gotta, you gotta, you gotta fake it",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
39ab1aed-75e0-4140-bd47-540276886b60,Oasis,Oasis,rock; alternative rock; british; uk; britannique; indie; psychedelic rock; britpop; pop rock; neo-psychedelia; england; manchester; rock and indie,Oasis,The Masterplan,take the time to make some sense of what you want to say and cast your words away upon the waves sail them home with acquiesce on a ship of hope today and as they land upon the shore tell them not to fear no more say it loud and sing it proud today and then dance if you wanna dance please brother take a chance you know they're gonna go which way they wanna go all we know is that we don't know how it's gonna be please brother let it be life on the other hand won't make us understand we're all part of a masterplan say it loud and sing it proud today i'm not saying right is wrong it's up to us to make the best of all the things that come our way 'cause everything that's been has passed the answer's in the looking glass there's four and twenty million doors on life's endless corridor say it loud and sing it proud and they will dance if they wanna dance please brother take a chance you know they're gonna go which way they wanna go all we know is that we don't know how it's gonna be please brother let it be life on the other hand won't make you understand we're all part of a masterplan,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
39ab1aed-75e0-4140-bd47-540276886b60,Oasis,Oasis,rock; alternative rock; british; uk; britannique; indie; psychedelic rock; britpop; pop rock; neo-psychedelia; england; manchester; rock and indie,Oasis,Shakermaker,"i'd like to be somebody else and not know where i've been i'd like to build myself a house out of plasticine ah, shake along with me ah, shake along with me i've been driving in my car with my friend mister soft mister clean and mister benn are living in my loft ah, shake along with me ah, shake along with me i'm sorry but i just don't know i know you said i told you so when you're happy and you're feeling fine then you'll know that it's the right time then you'll know that it's the right time to shake along with me shake along with me shake along with me shake along with me mister sifter sold me songs when i was just sixteen now he stops at traffic lights but only when they're green ah, shake along with me ah, shake along with me ah, shake along with me ah, shake along with me shake along with me shake along with me shake along with me shake along with them shake along with me shake along with them shake along with me",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
39ab1aed-75e0-4140-bd47-540276886b60,Oasis,Oasis,rock; alternative rock; british; uk; britannique; indie; psychedelic rock; britpop; pop rock; neo-psychedelia; england; manchester; rock and indie,Oasis,Go Let It Out,"paint no illusion, try to click with what you got taste every potion 'cause if you like yourself a lot go let it out, go let it in, go let it out life is precocious in a most peculiar way sister psychosis don't got a lot to say she go let it out, she go get it in, she go let it out she go let it out, she go get it in, she go let it out is it any wonder why princes and kings are clowns that caper in their sawdust rings 'cause ordinary people that are like you and me we're the keepers of their destiny i'm going leaving this city, i'm going driving out of town you're coming with me, the right time is always now to go let it out, go let it in, go let it out to go let it out, go let it in, go let it out is it any wonder why princes and kings are clowns that caper in their sawdust rings ordinary people that are like you and me we're the builders of their destiny we're the builders of their destiny we're the builders of their destiny we're the builders of their destiny so go let it out, go let it in go let it out, don't let it in go let it out, go let it in go let it out, don't let it, don't let it in",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
39ab1aed-75e0-4140-bd47-540276886b60,Oasis,Oasis,rock; alternative rock; british; uk; britannique; indie; psychedelic rock; britpop; pop rock; neo-psychedelia; england; manchester; rock and indie,Oasis,Hey Now!,"i hitched a ride with my soul by the side of the road just as the sky turned black i took a walk with my fame down memory lane i never did find my way back you know that i've gotta say time's slipping away and what will it hold for me? what am i gonna do while i'm looking at you? you're standing ignoring me i thought that i heard someone say now there's no time for running away now hey now, hey now feel no shame 'cause time's no chain feel no shame the first thing i saw as i walked through the door was a sign on the wall that read it said you might never know that i want you to know what's written inside of your head and time as it stands won't be held in my hands or living inside of my skin and as it fell from the sky, i asked myself why can i never let anyone in? i thought that i heard someone say now there's no time for running away now hey now, hey now feel no shame 'cause time's no chain feel no shame feel no shame 'cause time's no chain feel no shame i hitched a ride with my soul by the side of the road just as the sky turned black i took a walk with my fame down memory lane i never did find my way back you know that i've gotta say time's slipping away and what will it hold for me what am i gonna do while i'm looking at you you're standing ignoring me i thought that i heard someone say now there's no time for running away now hey now hey now hey now hey now hey now hey now hey now hey now hey now, hey now feel no shame 'cause time's no chain feel no shame 'cause time's no chain feel no shame 'cause time's no chain feel no shame",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
39ab1aed-75e0-4140-bd47-540276886b60,Oasis,Oasis,rock; alternative rock; british; uk; britannique; indie; psychedelic rock; britpop; pop rock; neo-psychedelia; england; manchester; rock and indie,Oasis,Let There Be Love,"one, two, three, four who kicked a hole in the sky so the heavens would cry over me? who stole the soul from the sun in a world come undone at the seams? let there be love, let there be love i hope the weather is calm as you sail up your heavenly stream suspended clear in the sky are the words that we sing in our dreams let there be love let there be love let there be love let there be love come on baby blue shake up your tired eyes the world is waiting for you may all your dreaming fill the empty sky but if it makes you happy keep on clapping just remember i'll be by your side and if you don't let go, it's gonna pass you by who kicked a hole in the sky so the heavens would cry over me? who stole the soul from the sun in a world come undone at the seams? let there be love let there be love let there be love let there be love let there be love let there be love let there be love let there be love let there be love",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
